date,commodity,location,rainfall_mm,soil_quality,price_per_kg
2020-04-25,rice,Lucknow,33.35,Average,32.17
2020-04-25,tomato,Lucknow,31.19,Average,36.3
2020-04-25,potato,Indore,23.69,Good,16.51
2020-04-26,urad,Patna,15.44,Excellent,66.68
2020-04-26,wheat,Hyderabad,12.43,Good,32.19
2020-04-26,rice,Indore,42.31,Excellent,28.17
2020-04-26,gram,Pune,24.51,Excellent,77.28
2020-04-27,tomato,Patna,19.7,Excellent,30.02
2020-04-27,soyabean,Ahmedabad,4.61,Average,42.11
2020-04-27,tur,Kanpur,31.38,Good,51.86
2020-04-27,moong,Lucknow,29.56,Average,88.04
2020-04-28,tomato,Ahmedabad,42.43,Good,34.58
2020-04-28,wheat,Indore,8.83,Good,22.38
2020-04-28,urad,Hyderabad,24.23,Average,51.49
2020-04-28,soyabean,Lucknow,47.74,Poor,48.21
2020-04-28,tur,Kanpur,49.19,Good,55.8
2020-04-29,urad,Kanpur,40.54,Excellent,56.27
2020-04-30,urad,Bhopal,27.62,Excellent,76.28
2020-04-30,soyabean,Pune,23.97,Excellent,62.43
2020-05-01,tur,Ahmedabad,38.56,Good,80.68
2020-05-01,gram,Indore,19.0,Good,44.28
2020-05-01,tur,Kanpur,35.84,Poor,73.94
2020-05-01,onion,Jaipur,4.58,Excellent,22.83
2020-05-02,urad,Indore,30.34,Average,74.22
2020-05-02,tur,Pune,46.75,Average,70.18
2020-05-02,urad,Ahmedabad,8.99,Excellent,79.27
2020-05-03,tur,Kanpur,45.34,Excellent,86.28
2020-05-03,onion,Nagpur,17.23,Average,22.61
2020-05-03,potato,Patna,45.39,Excellent,13.11
2020-05-04,moong,Ahmedabad,10.21,Good,53.62
2020-05-04,tomato,Nagpur,10.58,Good,26.02
2020-05-04,tomato,Kanpur,40.79,Good,37.36
2020-05-05,onion,Jaipur,38.53,Good,14.82
2020-05-05,tomato,Indore,25.52,Good,23.56
2020-05-05,potato,Hyderabad,19.25,Excellent,16.57
2020-05-05,urad,Jaipur,19.72,Excellent,63.07
2020-05-06,potato,Indore,4.36,Excellent,11.35
2020-05-06,soyabean,Pune,1.35,Average,57.9
2020-05-06,wheat,Hyderabad,27.57,Good,23.85
2020-05-06,onion,Jaipur,13.92,Average,18.3
2020-05-06,urad,Pune,14.14,Excellent,47.6
2020-05-06,wheat,Ahmedabad,8.6,Excellent,22.96
2020-05-07,rice,Lucknow,22.79,Good,32.52
2020-05-07,potato,Hyderabad,7.96,Excellent,17.91
2020-05-08,moong,Pune,9.85,Good,54.33
2020-05-08,wheat,Bhopal,21.22,Good,26.98
2020-05-08,onion,Bhopal,19.27,Poor,14.35
2020-05-09,potato,Lucknow,24.39,Good,19.47
2020-05-09,rice,Pune,48.5,Good,42.32
2020-05-09,wheat,Patna,42.12,Good,27.16
2020-05-09,tur,Ahmedabad,20.96,Average,54.6
2020-05-09,moong,Lucknow,13.86,Excellent,69.44
2020-05-10,potato,Bhopal,17.15,Excellent,18.41
2020-05-10,rice,Lucknow,22.9,Good,34.16
2020-05-11,wheat,Lucknow,14.35,Good,30.77
2020-05-11,tur,Lucknow,14.92,Poor,86.94
2020-05-11,tur,Patna,38.87,Good,78.53
2020-05-12,wheat,Jaipur,19.34,Average,24.65
2020-05-12,potato,Jaipur,9.1,Good,10.66
2020-05-12,rice,Pune,27.04,Poor,48.56
2020-05-13,gram,Jaipur,15.84,Average,59.66
2020-05-13,wheat,Patna,37.22,Good,31.55
2020-05-13,wheat,Nagpur,12.68,Excellent,30.4
2020-05-13,potato,Hyderabad,41.31,Good,14.83
2020-05-13,tomato,Lucknow,9.15,Good,30.84
2020-05-13,tomato,Ahmedabad,39.48,Good,24.59
2020-05-14,potato,Patna,33.26,Good,15.47
2020-05-14,tomato,Patna,2.31,Average,24.95
2020-05-15,onion,Patna,12.51,Excellent,21.19
2020-05-15,rice,Hyderabad,8.39,Good,37.78
2020-05-16,tur,Hyderabad,26.41,Good,61.42
2020-05-16,onion,Nagpur,11.1,Poor,18.26
2020-05-16,tomato,Bhopal,44.06,Poor,31.32
2020-05-16,wheat,Bhopal,33.36,Good,19.72
2020-05-16,soyabean,Kanpur,24.28,Good,58.04
2020-05-17,onion,Hyderabad,32.49,Good,23.03
2020-05-17,tomato,Ahmedabad,14.58,Excellent,28.71
2020-05-17,gram,Indore,13.48,Average,72.36
2020-05-17,tomato,Ahmedabad,26.77,Average,30.02
2020-05-17,wheat,Patna,40.85,Average,18.06
2020-05-18,rice,Jaipur,43.51,Good,34.92
2020-05-18,urad,Lucknow,8.3,Average,52.03
2020-05-18,tomato,Lucknow,26.88,Good,34.13
2020-05-18,potato,Lucknow,39.36,Excellent,17.77
2020-05-18,moong,Hyderabad,5.58,Good,73.41
2020-05-18,onion,Patna,39.18,Excellent,18.71
2020-05-18,gram,Hyderabad,39.32,Average,50.88
2020-05-18,rice,Indore,29.54,Excellent,45.71
2020-05-18,rice,Pune,49.83,Average,30.34
2020-05-18,moong,Lucknow,41.43,Excellent,73.84
2020-05-19,onion,Jaipur,15.82,Poor,20.98
2020-05-20,onion,Pune,1.99,Excellent,18.19
2020-05-20,onion,Jaipur,6.72,Good,21.98
2020-05-20,soyabean,Patna,15.06,Poor,39.18
2020-05-20,rice,Patna,5.05,Poor,45.6
2020-05-20,urad,Kanpur,33.81,Good,61.62
2020-05-21,gram,Patna,30.83,Good,50.82
2020-05-22,wheat,Indore,3.42,Excellent,31.73
2020-05-22,moong,Ahmedabad,25.82,Good,92.46
2020-05-23,onion,Hyderabad,49.9,Average,16.88
2020-05-23,moong,Lucknow,10.33,Good,79.12
2020-05-23,moong,Jaipur,46.57,Poor,95.61
2020-05-24,tur,Pune,38.99,Excellent,78.35
2020-05-24,potato,Kanpur,15.54,Good,15.32
2020-05-24,tur,Lucknow,41.92,Average,63.09
2020-05-24,rice,Ahmedabad,35.73,Excellent,51.23
2020-05-25,gram,Kanpur,28.26,Excellent,58.26
2020-05-25,potato,Pune,46.22,Average,17.15
2020-05-25,urad,Nagpur,48.84,Excellent,53.95
2020-05-25,potato,Bhopal,29.19,Excellent,19.42
2020-05-25,onion,Nagpur,15.11,Average,23.46
2020-05-25,soyabean,Kanpur,31.86,Good,36.34
2020-05-26,wheat,Lucknow,28.66,Poor,24.86
2020-05-26,gram,Lucknow,48.28,Excellent,58.78
2020-05-26,rice,Ahmedabad,43.68,Good,46.56
2020-05-26,urad,Indore,23.03,Average,56.26
2020-05-26,soyabean,Lucknow,1.48,Average,49.68
2020-05-26,rice,Pune,48.22,Average,48.77
2020-05-26,rice,Kanpur,36.43,Poor,44.46
2020-05-27,soyabean,Bhopal,43.39,Good,42.79
2020-05-27,tur,Kanpur,30.13,Good,82.75
2020-05-27,moong,Nagpur,23.38,Good,56.62
2020-05-28,tur,Hyderabad,42.69,Excellent,83.72
2020-05-28,urad,Pune,8.06,Average,57.55
2020-05-28,potato,Ahmedabad,12.88,Good,18.38
2020-05-28,onion,Nagpur,46.06,Poor,14.89
2020-05-28,moong,Nagpur,30.58,Good,61.67
2020-05-29,urad,Bhopal,23.49,Good,76.79
2020-05-30,urad,Patna,41.67,Good,49.54
2020-05-30,soyabean,Jaipur,6.23,Good,37.72
2020-05-30,onion,Nagpur,46.91,Good,20.14
2020-05-30,potato,Nagpur,6.66,Average,15.57
2020-05-31,soyabean,Jaipur,14.23,Good,40.52
2020-05-31,soyabean,Pune,26.24,Average,57.8
2020-05-31,moong,Bhopal,26.68,Poor,68.16
2020-05-31,tur,Jaipur,14.33,Good,60.93
2020-05-31,urad,Patna,18.26,Excellent,75.72
2020-05-31,moong,Lucknow,6.16,Good,79.09
2020-06-01,potato,Hyderabad,205.29,Excellent,11.01
2020-06-01,soyabean,Kanpur,120.46,Good,50.54
2020-06-01,tur,Pune,144.84,Good,81.53
2020-06-01,tur,Ahmedabad,104.56,Average,74.56
2020-06-01,rice,Lucknow,174.87,Poor,32.76
2020-06-02,tur,Kanpur,132.89,Average,82.96
2020-06-02,onion,Hyderabad,204.64,Average,19.36
2020-06-02,tur,Lucknow,186.49,Good,88.63
2020-06-03,soyabean,Bhopal,113.86,Average,58.02
2020-06-03,tomato,Ahmedabad,220.77,Good,38.97
2020-06-03,wheat,Indore,151.46,Average,32.17
2020-06-03,urad,Jaipur,119.39,Good,59.38
2020-06-03,urad,Kanpur,162.55,Good,62.04
2020-06-04,tur,Indore,174.24,Good,75.99
2020-06-04,onion,Ahmedabad,227.79,Good,15.8
2020-06-05,rice,Pune,127.5,Poor,35.62
2020-06-05,rice,Lucknow,236.06,Good,29.42
2020-06-06,onion,Hyderabad,112.79,Average,17.7
2020-06-06,rice,Jaipur,228.81,Poor,37.75
2020-06-07,tomato,Lucknow,199.49,Poor,34.78
2020-06-07,potato,Patna,230.7,Good,14.1
2020-06-07,rice,Indore,142.06,Average,29.57
2020-06-07,urad,Pune,133.89,Good,61.62
2020-06-07,potato,Ahmedabad,120.64,Good,11.98
2020-06-08,moong,Patna,192.83,Average,68.79
2020-06-08,potato,Bhopal,171.25,Good,14.5
2020-06-08,soyabean,Patna,163.27,Excellent,48.91
2020-06-09,gram,Patna,134.92,Excellent,68.18
2020-06-09,onion,Lucknow,119.78,Average,16.34
2020-06-09,soyabean,Kanpur,160.75,Average,48.07
2020-06-09,gram,Indore,233.56,Good,44.27
2020-06-09,tomato,Pune,157.78,Excellent,24.25
2020-06-09,urad,Lucknow,245.58,Average,80.13
2020-06-10,wheat,Nagpur,202.4,Good,27.21
2020-06-10,wheat,Jaipur,245.33,Good,19.45
2020-06-12,wheat,Kanpur,220.38,Good,18.63
2020-06-12,wheat,Jaipur,178.89,Good,23.31
2020-06-12,moong,Indore,175.92,Poor,72.43
2020-06-12,gram,Bhopal,202.37,Good,51.97
2020-06-13,soyabean,Bhopal,249.99,Good,58.65
2020-06-13,urad,Kanpur,169.61,Excellent,55.72
2020-06-14,gram,Patna,213.93,Excellent,77.08
2020-06-14,urad,Jaipur,179.14,Good,78.31
2020-06-15,urad,Jaipur,127.25,Poor,75.48
2020-06-15,tomato,Kanpur,246.98,Average,28.99
2020-06-15,urad,Jaipur,153.91,Poor,75.5
2020-06-15,urad,Ahmedabad,224.71,Good,48.93
2020-06-16,rice,Lucknow,234.35,Excellent,38.87
2020-06-16,wheat,Pune,209.33,Good,23.69
2020-06-16,rice,Indore,191.52,Excellent,34.24
2020-06-16,moong,Jaipur,124.05,Good,57.17
2020-06-17,tomato,Ahmedabad,231.97,Good,36.01
2020-06-17,potato,Ahmedabad,161.56,Good,11.96
2020-06-17,urad,Lucknow,146.81,Average,77.61
2020-06-17,tur,Jaipur,175.98,Poor,58.38
2020-06-17,soyabean,Hyderabad,131.83,Average,39.58
2020-06-17,potato,Ahmedabad,173.05,Excellent,14.04
2020-06-17,onion,Patna,215.25,Poor,22.81
2020-06-18,wheat,Jaipur,213.37,Good,19.31
2020-06-18,onion,Lucknow,205.42,Excellent,19.07
2020-06-19,potato,Patna,232.32,Excellent,17.45
2020-06-19,urad,Lucknow,121.78,Good,86.54
2020-06-19,urad,Ahmedabad,233.07,Good,67.69
2020-06-19,rice,Pune,196.01,Average,40.84
2020-06-19,wheat,Bhopal,244.58,Good,31.17
2020-06-20,wheat,Patna,246.67,Average,24.47
2020-06-20,wheat,Lucknow,177.79,Good,20.9
2020-06-20,gram,Jaipur,170.07,Average,65.64
2020-06-20,urad,Patna,231.07,Good,82.8
2020-06-20,tur,Kanpur,126.33,Good,87.77
2020-06-21,gram,Nagpur,102.76,Poor,47.81
2020-06-21,moong,Hyderabad,125.85,Good,57.02
2020-06-21,rice,Kanpur,219.92,Average,30.54
2020-06-21,gram,Bhopal,202.83,Good,54.8
2020-06-22,soyabean,Patna,226.54,Good,60.8
2020-06-22,rice,Patna,111.75,Good,33.02
2020-06-22,onion,Nagpur,103.73,Poor,21.97
2020-06-22,gram,Ahmedabad,238.88,Poor,52.26
2020-06-23,gram,Indore,184.16,Good,74.36
2020-06-23,tur,Jaipur,118.36,Good,70.91
2020-06-24,soyabean,Bhopal,144.14,Excellent,52.2
2020-06-24,soyabean,Jaipur,171.66,Excellent,62.12
2020-06-25,urad,Pune,102.39,Average,60.08
2020-06-25,onion,Bhopal,138.87,Good,18.19
2020-06-26,potato,Ahmedabad,143.38,Good,11.77
2020-06-26,tur,Nagpur,246.97,Average,85.7
2020-06-26,soyabean,Kanpur,157.55,Average,53.47
2020-06-26,potato,Hyderabad,129.19,Excellent,13.96
2020-06-27,tur,Hyderabad,233.84,Good,68.18
2020-06-27,moong,Ahmedabad,188.34,Average,94.51
2020-06-28,tomato,Bhopal,214.85,Average,22.66
2020-06-28,wheat,Lucknow,169.64,Good,31.56
2020-06-28,wheat,Patna,124.73,Good,27.98
2020-06-28,soyabean,Ahmedabad,103.51,Good,61.66
2020-06-28,wheat,Indore,144.98,Average,20.66
2020-06-29,urad,Lucknow,111.7,Good,51.32
2020-06-29,potato,Bhopal,120.01,Excellent,18.57
2020-06-29,soyabean,Ahmedabad,245.57,Excellent,55.86
2020-06-29,rice,Kanpur,180.88,Average,37.61
2020-06-29,moong,Patna,127.69,Excellent,81.32
2020-06-30,urad,Nagpur,226.18,Good,54.95
2020-06-30,onion,Nagpur,101.33,Average,23.05
2020-07-01,tur,Jaipur,170.47,Good,56.21
2020-07-01,tur,Ahmedabad,242.4,Average,67.43
2020-07-01,onion,Pune,245.59,Good,14.76
2020-07-01,tur,Lucknow,105.4,Good,62.3
2020-07-01,gram,Lucknow,186.63,Good,77.42
2020-07-01,tur,Nagpur,206.36,Good,65.56
2020-07-02,onion,Patna,149.49,Good,18.82
2020-07-02,tomato,Nagpur,127.39,Good,31.39
2020-07-02,onion,Pune,103.05,Good,25.36
2020-07-02,tomato,Bhopal,220.82,Excellent,21.44
2020-07-02,tur,Lucknow,223.52,Excellent,51.48
2020-07-02,rice,Hyderabad,196.32,Average,46.63
2020-07-03,tur,Pune,174.37,Average,59.04
2020-07-03,rice,Kanpur,157.6,Average,35.53
2020-07-03,potato,Kanpur,192.51,Poor,15.62
2020-07-03,potato,Indore,168.84,Excellent,19.32
2020-07-03,onion,Jaipur,138.84,Excellent,18.34
2020-07-03,onion,Pune,216.25,Good,15.1
2020-07-03,urad,Lucknow,104.18,Good,71.69
2020-07-03,soyabean,Lucknow,188.4,Good,43.84
2020-07-03,tomato,Lucknow,125.88,Poor,29.31
2020-07-03,tomato,Patna,191.61,Good,30.03
2020-07-04,gram,Indore,153.5,Good,62.11
2020-07-05,moong,Indore,125.12,Good,56.02
2020-07-05,rice,Pune,197.9,Good,38.16
2020-07-05,soyabean,Indore,180.05,Good,49.15
2020-07-05,soyabean,Ahmedabad,236.86,Good,61.35
2020-07-06,rice,Lucknow,170.98,Good,34.13
2020-07-06,moong,Jaipur,234.97,Poor,70.18
2020-07-06,gram,Indore,199.98,Good,52.22
2020-07-06,urad,Indore,213.21,Good,57.21
2020-07-07,urad,Kanpur,178.43,Average,77.81
2020-07-07,wheat,Bhopal,142.56,Average,24.87
2020-07-07,soyabean,Jaipur,191.58,Good,36.49
2020-07-07,onion,Bhopal,157.84,Good,14.39
2020-07-07,gram,Bhopal,180.85,Good,45.37
2020-07-07,tomato,Hyderabad,148.76,Average,30.84
2020-07-07,tomato,Nagpur,143.12,Excellent,33.26
2020-07-07,urad,Nagpur,182.41,Excellent,72.45
2020-07-07,wheat,Jaipur,174.2,Average,30.05
2020-07-07,rice,Patna,136.78,Average,37.87
2020-07-07,wheat,Ahmedabad,135.98,Average,19.89
2020-07-08,wheat,Pune,228.35,Poor,21.16
2020-07-08,rice,Patna,170.62,Average,36.3
2020-07-08,wheat,Bhopal,219.63,Excellent,26.98
2020-07-09,tur,Patna,116.6,Excellent,88.61
2020-07-09,wheat,Pune,193.18,Good,25.49
2020-07-09,onion,Hyderabad,181.12,Average,21.9
2020-07-09,soyabean,Lucknow,192.06,Average,62.17
2020-07-10,onion,Patna,138.86,Good,20.53
2020-07-10,tomato,Patna,214.23,Good,25.67
2020-07-10,urad,Bhopal,196.66,Excellent,76.15
2020-07-10,tur,Patna,108.95,Average,52.91
2020-07-11,gram,Ahmedabad,211.79,Excellent,74.54
2020-07-11,soyabean,Nagpur,143.71,Good,46.32
2020-07-11,tomato,Hyderabad,113.89,Average,21.78
2020-07-11,soyabean,Nagpur,134.76,Poor,46.38
2020-07-11,onion,Jaipur,138.74,Average,14.26
2020-07-12,moong,Lucknow,170.65,Average,77.89
2020-07-12,urad,Pune,149.05,Good,51.29
2020-07-13,tomato,Nagpur,239.71,Good,38.48
2020-07-13,wheat,Hyderabad,198.98,Average,26.23
2020-07-13,urad,Kanpur,230.73,Excellent,87.04
2020-07-13,gram,Indore,186.39,Good,46.76
2020-07-14,onion,Indore,176.85,Poor,20.58
2020-07-14,urad,Pune,165.4,Excellent,84.74
2020-07-14,potato,Patna,124.1,Average,13.67
2020-07-15,wheat,Indore,138.43,Good,30.22
2020-07-15,rice,Patna,170.17,Excellent,33.26
2020-07-15,rice,Pune,174.77,Good,49.08
2020-07-16,tur,Ahmedabad,121.02,Average,49.14
2020-07-16,wheat,Bhopal,181.1,Average,23.53
2020-07-17,urad,Bhopal,184.29,Excellent,54.34
2020-07-17,potato,Bhopal,244.03,Good,12.74
2020-07-18,onion,Bhopal,143.31,Average,19.08
2020-07-18,tomato,Kanpur,172.55,Excellent,27.42
2020-07-18,potato,Bhopal,248.7,Good,13.05
2020-07-18,tomato,Jaipur,171.82,Average,28.76
2020-07-19,wheat,Kanpur,191.82,Good,28.89
2020-07-20,potato,Indore,166.48,Good,11.22
2020-07-20,soyabean,Indore,217.58,Average,61.64
2020-07-20,gram,Indore,114.54,Poor,48.16
2020-07-20,tur,Nagpur,247.69,Good,82.8
2020-07-20,tur,Bhopal,245.42,Excellent,73.06
2020-07-21,urad,Lucknow,213.59,Excellent,65.65
2020-07-22,gram,Kanpur,116.12,Good,72.19
2020-07-22,wheat,Lucknow,201.39,Good,29.82
2020-07-22,onion,Jaipur,154.64,Excellent,17.7
2020-07-22,moong,Indore,227.3,Excellent,52.54
2020-07-22,tomato,Pune,180.55,Excellent,34.51
2020-07-23,rice,Bhopal,145.59,Average,28.97
2020-07-23,moong,Indore,191.61,Good,56.52
2020-07-24,gram,Kanpur,209.07,Average,77.37
2020-07-24,urad,Patna,187.17,Average,48.95
2020-07-25,tomato,Ahmedabad,130.94,Average,38.07
2020-07-25,urad,Indore,191.11,Good,64.46
2020-07-26,wheat,Ahmedabad,147.99,Average,21.79
2020-07-26,onion,Nagpur,202.43,Excellent,18.41
2020-07-26,wheat,Ahmedabad,220.11,Good,23.42
2020-07-26,gram,Pune,213.79,Good,57.42
2020-07-27,moong,Bhopal,216.09,Average,76.15
2020-07-27,rice,Pune,223.02,Good,33.78
2020-07-27,onion,Indore,245.29,Good,21.53
2020-07-28,rice,Kanpur,229.02,Excellent,28.26
2020-07-28,potato,Patna,222.97,Average,19.18
2020-07-29,moong,Patna,158.34,Good,83.28
2020-07-29,wheat,Ahmedabad,168.98,Poor,18.22
2020-07-30,moong,Hyderabad,108.08,Good,67.63
2020-07-30,urad,Ahmedabad,243.7,Average,65.36
2020-07-30,gram,Indore,127.18,Excellent,44.91
2020-07-31,onion,Patna,236.68,Average,15.43
2020-07-31,gram,Hyderabad,114.29,Good,68.41
2020-07-31,onion,Jaipur,139.66,Average,25.25
2020-08-01,soyabean,Nagpur,149.73,Good,55.58
2020-08-01,rice,Hyderabad,187.08,Average,50.85
2020-08-02,potato,Lucknow,123.01,Excellent,10.69
2020-08-02,potato,Patna,162.95,Average,17.07
2020-08-02,tomato,Lucknow,173.44,Poor,27.22
2020-08-02,wheat,Bhopal,162.6,Excellent,24.56
2020-08-02,tomato,Hyderabad,111.32,Good,26.88
2020-08-03,soyabean,Bhopal,100.59,Excellent,49.01
2020-08-04,tomato,Patna,158.33,Good,32.11
2020-08-04,onion,Patna,199.76,Good,24.44
2020-08-04,potato,Pune,192.83,Average,12.17
2020-08-04,potato,Ahmedabad,140.64,Excellent,18.42
2020-08-05,potato,Jaipur,229.3,Good,14.89
2020-08-05,urad,Patna,190.03,Good,87.7
2020-08-05,gram,Indore,185.52,Good,72.77
2020-08-05,potato,Ahmedabad,164.63,Average,18.44
2020-08-06,tomato,Jaipur,136.71,Good,26.9
2020-08-07,potato,Bhopal,237.51,Good,17.09
2020-08-07,potato,Jaipur,217.7,Average,13.55
2020-08-07,urad,Pune,146.93,Good,77.89
2020-08-07,soyabean,Indore,112.14,Excellent,40.52
2020-08-08,onion,Pune,177.45,Poor,20.91
2020-08-08,wheat,Indore,225.86,Excellent,24.7
2020-08-08,wheat,Nagpur,114.29,Excellent,29.02
2020-08-08,wheat,Bhopal,189.0,Average,23.65
2020-08-08,soyabean,Indore,231.3,Excellent,63.12
2020-08-08,onion,Lucknow,247.4,Excellent,15.78
2020-08-08,potato,Kanpur,178.02,Good,17.38
2020-08-09,urad,Bhopal,109.75,Average,70.66
2020-08-09,gram,Lucknow,230.03,Good,53.45
2020-08-09,urad,Hyderabad,192.29,Good,81.16
2020-08-09,onion,Bhopal,107.53,Good,20.31
2020-08-10,moong,Pune,106.83,Excellent,77.9
2020-08-10,wheat,Kanpur,246.34,Poor,30.19
2020-08-10,soyabean,Kanpur,116.76,Average,55.76
2020-08-10,onion,Patna,228.28,Good,19.6
2020-08-10,urad,Ahmedabad,237.27,Good,51.39
2020-08-10,soyabean,Kanpur,248.87,Good,58.59
2020-08-10,soyabean,Lucknow,113.34,Good,36.17
2020-08-11,onion,Kanpur,151.05,Average,14.41
2020-08-11,gram,Patna,210.73,Good,51.39
2020-08-11,potato,Lucknow,196.25,Average,18.4
2020-08-11,urad,Nagpur,103.05,Excellent,79.94
2020-08-12,tur,Lucknow,173.73,Average,62.2
2020-08-12,urad,Hyderabad,156.38,Good,83.14
2020-08-12,rice,Kanpur,212.54,Good,51.23
2020-08-12,soyabean,Nagpur,160.29,Excellent,47.48
2020-08-13,potato,Bhopal,216.55,Average,16.73
2020-08-13,onion,Pune,147.88,Good,25.24
2020-08-13,tur,Ahmedabad,151.51,Good,71.35
2020-08-15,urad,Nagpur,245.1,Poor,57.32
2020-08-15,onion,Lucknow,122.1,Good,24.28
2020-08-15,wheat,Hyderabad,108.32,Poor,17.91
2020-08-15,tomato,Pune,105.7,Average,27.12
2020-08-15,potato,Kanpur,168.58,Good,10.88
2020-08-15,wheat,Ahmedabad,180.77,Average,18.71
2020-08-16,tur,Nagpur,243.84,Excellent,88.37
2020-08-16,soyabean,Pune,136.48,Good,63.6
2020-08-16,onion,Nagpur,200.1,Good,18.57
2020-08-16,potato,Nagpur,210.91,Good,17.55
2020-08-17,rice,Jaipur,232.24,Good,39.26
2020-08-17,onion,Nagpur,133.66,Good,14.59
2020-08-17,tur,Patna,229.8,Average,83.98
2020-08-17,gram,Nagpur,122.88,Average,63.62
2020-08-18,onion,Bhopal,156.37,Poor,15.13
2020-08-18,soyabean,Hyderabad,122.27,Good,43.56
2020-08-18,tur,Hyderabad,196.92,Average,49.77
2020-08-19,onion,Nagpur,202.63,Good,23.79
2020-08-19,tomato,Patna,149.56,Average,27.37
2020-08-19,wheat,Hyderabad,154.76,Poor,29.31
2020-08-19,gram,Bhopal,179.23,Average,45.69
2020-08-20,urad,Jaipur,142.26,Excellent,82.76
2020-08-20,soyabean,Bhopal,235.1,Good,55.25
2020-08-20,rice,Bhopal,173.13,Average,31.76
2020-08-20,tur,Jaipur,191.94,Excellent,64.3
2020-08-21,rice,Indore,221.2,Average,31.84
2020-08-21,tomato,Nagpur,169.82,Excellent,33.06
2020-08-22,gram,Indore,126.24,Excellent,44.66
2020-08-22,potato,Pune,178.06,Poor,18.53
2020-08-22,rice,Hyderabad,131.38,Average,45.1
2020-08-22,soyabean,Bhopal,103.6,Good,41.16
2020-08-22,tur,Bhopal,168.9,Average,53.98
2020-08-24,urad,Lucknow,185.57,Good,77.17
2020-08-24,soyabean,Hyderabad,157.29,Average,59.25
2020-08-24,potato,Indore,245.08,Good,13.85
2020-08-24,onion,Kanpur,192.06,Good,18.57
2020-08-24,rice,Pune,150.18,Excellent,47.27
2020-08-24,urad,Indore,227.29,Average,68.75
2020-08-25,gram,Patna,101.8,Good,44.53
2020-08-25,onion,Lucknow,202.19,Good,20.8
2020-08-25,moong,Patna,122.33,Good,63.95
2020-08-25,soyabean,Nagpur,244.67,Good,62.15
2020-08-25,wheat,Patna,184.02,Poor,26.38
2020-08-26,tomato,Hyderabad,152.93,Excellent,38.56
2020-08-26,wheat,Ahmedabad,220.01,Good,27.84
2020-08-27,soyabean,Nagpur,118.25,Good,54.08
2020-08-27,wheat,Indore,184.74,Average,18.71
2020-08-28,potato,Patna,199.46,Average,10.72
2020-08-28,gram,Ahmedabad,207.18,Good,61.51
2020-08-28,urad,Jaipur,135.73,Good,58.71
2020-08-28,tur,Patna,198.52,Good,68.48
2020-08-28,rice,Kanpur,205.0,Poor,28.05
2020-08-28,rice,Hyderabad,146.83,Average,28.27
2020-08-29,potato,Bhopal,233.46,Good,19.45
2020-08-29,rice,Ahmedabad,210.29,Poor,42.61
2020-08-29,potato,Lucknow,134.17,Good,17.93
2020-08-29,potato,Jaipur,248.74,Good,11.83
2020-08-29,onion,Hyderabad,249.45,Poor,24.08
2020-08-29,rice,Bhopal,244.34,Good,30.63
2020-08-29,urad,Indore,232.4,Average,77.94
2020-08-30,potato,Lucknow,200.5,Good,17.47
2020-08-31,gram,Patna,244.01,Average,55.39
2020-08-31,moong,Lucknow,164.58,Poor,53.17
2020-08-31,tur,Jaipur,150.61,Excellent,56.02
2020-08-31,gram,Jaipur,129.28,Excellent,65.82
2020-09-01,urad,Indore,236.17,Excellent,75.96
2020-09-01,tur,Patna,237.18,Good,63.82
2020-09-01,urad,Patna,121.38,Poor,74.21
2020-09-01,tomato,Bhopal,241.41,Good,22.56
2020-09-02,soyabean,Bhopal,247.92,Good,52.51
2020-09-02,rice,Bhopal,239.19,Average,35.02
2020-09-02,tomato,Patna,160.63,Good,31.49
2020-09-02,urad,Bhopal,173.32,Poor,74.85
2020-09-03,soyabean,Indore,186.52,Good,50.33
2020-09-03,tomato,Lucknow,137.4,Average,30.3
2020-09-03,gram,Hyderabad,120.94,Good,43.93
2020-09-04,rice,Patna,143.81,Good,39.1
2020-09-04,urad,Ahmedabad,218.7,Good,58.51
2020-09-04,urad,Kanpur,102.13,Average,49.73
2020-09-04,moong,Indore,111.36,Average,83.02
2020-09-05,onion,Pune,172.37,Good,22.24
2020-09-05,soyabean,Bhopal,130.87,Average,64.21
2020-09-05,rice,Kanpur,233.63,Poor,51.72
2020-09-06,soyabean,Hyderabad,177.1,Average,61.48
2020-09-06,tomato,Patna,234.14,Poor,25.25
2020-09-07,tur,Patna,109.39,Poor,57.79
2020-09-07,tomato,Patna,222.75,Good,21.9
2020-09-08,tomato,Kanpur,169.48,Good,21.92
2020-09-08,tomato,Patna,213.91,Average,26.59
2020-09-08,rice,Lucknow,200.47,Poor,46.12
2020-09-09,gram,Ahmedabad,228.93,Excellent,62.42
2020-09-09,rice,Lucknow,233.13,Good,50.1
2020-09-09,tomato,Hyderabad,152.55,Average,23.79
2020-09-10,moong,Patna,183.43,Good,91.14
2020-09-10,rice,Ahmedabad,175.9,Good,36.0
2020-09-10,wheat,Jaipur,159.35,Average,27.64
2020-09-10,urad,Ahmedabad,159.53,Excellent,73.14
2020-09-10,tur,Lucknow,124.91,Average,76.12
2020-09-10,onion,Kanpur,105.25,Poor,18.39
2020-09-11,rice,Ahmedabad,178.46,Good,39.46
2020-09-11,soyabean,Nagpur,148.25,Average,48.12
2020-09-11,tur,Hyderabad,144.5,Poor,71.74
2020-09-11,tur,Jaipur,145.25,Good,72.8
